ShipmentID,OrderID,ShipmentDate,ExpectedDeliveryDate,ActualDeliveryDate,ShipmentStatus,Carrier,ShippingCost,DistanceKm,DeliveryDelayDays
SH039107,O136844,2024-02-20,2024-02-23,2024-02-24,Delivered,Pacific Rim Shipping,1924.73,830.9,1.0
SH039108,O136845,2024-01-10,2024-01-18,2024-01-22,Delivered,TransCon Logistics,140.88,705.4,4.0
SH039109,O136847,2025-05-08,2025-05-16,2025-05-20,Delayed,SwiftHaul Freight,1148.85,7897.3,4.0
SH039110,O136848,2024-10-01,2024-10-03,2024-10-03,Delivered,Meridian Line Carriers,889.97,707.8,0.0
SH039111,O136849,2025-08-03,2025-08-05,2025-08-07,Delivered,BlueDart Global,298.51,2139.2,2.0
SH039112,O136849,2025-07-30,2025-08-02,2025-08-06,Delivered,GlobalFreight Express,268.22,1267.4,4.0
SH039113,O136850,2023-12-07,2023-12-15,2023-12-16,Delivered,Meridian Line Carriers,633.15,2667.2,1.0
SH039114,O136851,2025-12-07,2025-12-12,2025-12-13,Delivered,SwiftHaul Freight,227.22,1283.7,1.0
SH039115,O136851,2025-12-09,2025-12-14,2025-12-16,Delivered,GlobalFreight Express,223.47,787.5,2.0
SH039116,O136852,2025-01-08,2025-01-12,2025-01-13,Delivered,BlueDart Global,769.28,1376.0,1.0
SH039117,O136853,2025-07-03,2025-07-11,2025-07-10,Delivered,Overland Transit Co.,112.97,2494.8,-1.0
SH039118,O136853,2025-07-03,2025-07-09,2025-07-14,Delivered,Continental Cargo,106.67,1882.3,5.0
SH039119,O136854,2024-02-20,2024-02-23,2024-02-23,Delivered,TransCon Logistics,190.73,1344.3,0.0
SH039120,O136855,2025-03-28,2025-04-05,2025-04-03,Delivered,Meridian Line Carriers,123.26,2285.7,-2.0
SH039121,O136856,2025-06-07,2025-06-11,2025-06-10,Delivered,Meridian Line Carriers,536.24,1301.6,-1.0
SH039122,O136857,2025-02-07,2025-02-17,2025-02-19,Delivered,BlueDart Global,152.67,511.7,2.0
SH039123,O136858,2025-05-31,2025-06-07,2025-06-07,Delivered,TransCon Logistics,813.35,194.0,0.0
SH039124,O136859,2025-12-09,2025-12-14,2025-12-13,Delivered,Overland Transit Co.,133.23,783.6,-1.0
SH039125,O136860,2024-04-15,2024-04-19,2024-04-22,Delivered,BlueDart Global,213.75,1708.4,3.0
SH039126,O136861,2024-05-26,2024-05-31,2024-06-02,Delivered,GlobalFreight Express,582.67,870.8,2.0
SH039127,O136862,2023-12-17,2023-12-24,2023-12-30,Delayed,Pacific Rim Shipping,300.89,1857.3,6.0
SH039128,O136862,2023-12-19,2023-12-23,2023-12-23,Delivered,Meridian Line Carriers,194.16,1123.0,0.0
SH039129,O136863,2023-04-13,2023-04-18,2023-04-18,Delivered,GlobalFreight Express,739.01,2383.6,0.0
SH039130,O136864,2025-02-14,2025-02-19,2025-02-20,Delivered,BlueDart Global,83.93,811.5,1.0
SH039131,O136865,2023-07-23,2023-08-04,2023-08-08,Delivered,Continental Cargo,101.24,1781.4,4.0
SH039132,O136866,2023-01-07,2023-01-12,2023-01-18,Delayed,Pacific Rim Shipping,106.8,181.8,6.0
SH039133,O136867,2023-04-26,2023-05-07,2023-05-04,Delivered,Meridian Line Carriers,102.35,3075.7,-3.0
SH039134,O136868,2024-01-04,2024-01-10,2024-01-13,Delivered,SwiftHaul Freight,844.33,9953.0,3.0
SH039135,O136869,2023-05-14,2023-05-20,2023-05-24,Delivered,BlueDart Global,86.42,767.7,4.0
SH039136,O136869,2023-05-14,2023-05-21,2023-05-23,Delivered,Continental Cargo,137.68,1909.0,2.0
SH039137,O136870,2025-07-27,2025-08-05,2025-08-06,Delivered,Continental Cargo,358.18,6779.7,1.0
SH039138,O136871,2023-06-10,2023-06-14,2023-06-19,Delayed,SwiftHaul Freight,522.08,6543.8,5.0
SH039139,O136871,2023-06-10,2023-06-15,2023-06-19,Delayed,TransCon Logistics,530.4,5631.7,4.0
SH039140,O136872,2024-05-22,2024-05-27,2024-05-24,Delivered,Overland Transit Co.,74.31,976.2,-3.0
SH039141,O136873,2023-04-30,2023-05-02,2023-05-08,Delayed,Continental Cargo,165.76,888.7,6.0
SH039142,O136873,2023-05-04,2023-05-08,2023-05-11,Delivered,BlueDart Global,191.34,1475.8,3.0
SH039143,O136874,2024-01-21,2024-01-21,2024-01-23,Delivered,SwiftHaul Freight,712.84,2002.1,2.0
SH039144,O136874,2024-01-23,2024-01-23,2024-01-24,Delivered,Pacific Rim Shipping,823.48,891.8,1.0
SH039145,O136875,2025-10-05,2025-10-09,2025-10-09,Delivered,Overland Transit Co.,109.95,642.6,0.0
SH039146,O136876,2024-12-12,2024-12-21,2024-12-21,Delivered,TransCon Logistics,723.48,8410.9,0.0
SH039147,O136877,2025-09-29,2025-10-04,2025-10-08,Delivered,BlueDart Global,94.52,1143.0,4.0
SH039148,O136878,2025-01-26,2025-02-01,2025-01-31,Delivered,Continental Cargo,1570.19,2038.2,-1.0
SH039149,O136879,2025-12-17,2025-12-24,2025-12-26,Delivered,GlobalFreight Express,231.24,2762.7,2.0
SH039150,O136880,2023-11-06,2023-11-08,2023-11-08,Delivered,SwiftHaul Freight,141.38,1163.0,0.0
SH039151,O136881,2024-12-13,2024-12-15,2024-12-15,Delivered,BlueDart Global,478.93,369.0,0.0
SH039152,O136881,2024-12-13,2024-12-16,2024-12-17,Delivered,Meridian Line Carriers,580.73,693.1,1.0
SH039153,O136882,2024-05-29,2024-06-11,2024-06-11,Delivered,GlobalFreight Express,101.24,2329.4,0.0
SH039154,O136883,2023-10-31,2023-11-05,2023-11-04,Delivered,TransCon Logistics,379.97,2371.1,-1.0
SH039155,O136884,2023-07-16,2023-07-23,2023-07-26,Delivered,BlueDart Global,135.64,1637.2,3.0
SH039156,O136885,2024-11-20,2024-11-30,2024-12-04,Delayed,TransCon Logistics,375.22,7737.4,4.0
SH039157,O136886,2025-01-19,2025-01-19,2025-01-20,Delivered,TransCon Logistics,478.27,1094.0,1.0
SH039158,O136886,2025-01-17,2025-01-18,2025-01-21,Delivered,SwiftHaul Freight,496.89,2315.7,3.0
SH039159,O136887,2025-12-15,2025-12-15,2025-12-16,Delivered,Meridian Line Carriers,281.55,45.5,1.0
SH039160,O136888,2024-09-29,2024-10-03,2024-10-05,Delivered,TransCon Logistics,130.16,1420.6,2.0
SH039161,O136889,2023-05-31,2023-06-07,2023-06-13,Delayed,GlobalFreight Express,529.14,616.4,6.0
SH039162,O136890,2024-11-30,2024-12-08,2024-12-13,Delivered,BlueDart Global,380.76,2444.6,5.0
SH039163,O136891,2024-03-11,2024-03-20,2024-03-20,Delivered,Pacific Rim Shipping,846.4,8281.5,0.0
SH039164,O136892,2025-09-13,2025-09-19,2025-09-24,Delayed,SwiftHaul Freight,521.63,2499.8,5.0
SH039165,O136893,2024-11-06,2024-11-11,2024-11-15,Delivered,Pacific Rim Shipping,1305.83,8241.5,4.0
SH039166,O136894,2025-06-27,2025-06-28,2025-06-28,Delivered,BlueDart Global,230.71,1698.4,0.0
SH039167,O136894,2025-06-27,2025-06-27,2025-06-29,Delivered,BlueDart Global,301.7,2256.0,2.0
SH039168,O136894,2025-06-29,2025-06-30,2025-06-30,Delivered,Overland Transit Co.,354.63,3159.4,0.0
SH039169,O136895,2024-12-03,2024-12-14,2024-12-20,Delivered,TransCon Logistics,557.64,2179.4,6.0
SH039170,O136896,2025-12-05,2025-12-07,2025-12-08,Delivered,Meridian Line Carriers,297.64,795.4,1.0
SH039171,O136896,2025-12-11,2025-12-13,2025-12-13,Delivered,Overland Transit Co.,321.65,856.9,0.0
SH039172,O136897,2024-02-04,2024-02-10,2024-02-09,Delivered,Overland Transit Co.,226.18,954.1,-1.0
SH039173,O136899,2024-12-15,2024-12-15,2024-12-16,Delivered,Overland Transit Co.,277.12,1063.2,1.0
SH039174,O136900,2024-08-06,2024-08-11,2024-08-12,Delivered,BlueDart Global,273.76,1872.8,1.0
SH039175,O136901,2023-10-21,2023-10-27,2023-10-26,Delivered,Overland Transit Co.,448.5,1612.7,-1.0
SH039176,O136902,2024-12-09,2024-12-13,2024-12-17,Delayed,Continental Cargo,77.6,453.5,4.0
SH039177,O136902,2024-12-11,2024-12-17,2024-12-19,Delivered,Continental Cargo,76.06,101.4,2.0
SH039178,O136903,2023-04-06,2023-04-11,2023-04-14,Delivered,BlueDart Global,442.67,146.2,3.0
SH039179,O136904,2025-07-01,2025-07-12,2025-07-13,Delivered,GlobalFreight Express,272.85,2406.9,1.0
SH039180,O136905,2025-06-20,2025-06-24,2025-06-26,Delivered,BlueDart Global,1408.27,2682.8,2.0
SH039181,O136907,2025-12-02,2025-12-04,2025-12-07,Delivered,BlueDart Global,1388.28,769.5,3.0
SH039182,O136908,2023-02-17,2023-03-04,2023-03-08,Delivered,SwiftHaul Freight,542.35,3143.1,4.0
SH039183,O136909,2024-02-16,2024-02-19,2024-02-22,Delivered,TransCon Logistics,1064.59,3183.2,3.0
SH039184,O136910,2025-10-20,2025-10-26,2025-10-27,Delivered,Meridian Line Carriers,102.5,1439.0,1.0
SH039185,O136911,2025-09-07,2025-09-09,2025-09-15,Delivered,Continental Cargo,162.86,1501.4,6.0
SH039186,O136912,2025-01-22,2025-01-29,2025-02-02,Delivered,GlobalFreight Express,1115.45,1789.9,4.0
SH039187,O136913,2025-02-02,2025-02-04,2025-02-07,Delivered,GlobalFreight Express,169.48,762.6,3.0
SH039188,O136914,2025-12-16,2025-12-16,2025-12-22,Delayed,TransCon Logistics,2062.64,2501.7,6.0
SH039189,O136915,2025-04-26,2025-05-02,2025-05-05,Delivered,BlueDart Global,131.13,2150.7,3.0
SH039190,O136916,2025-08-05,2025-08-15,2025-08-13,Delivered,GlobalFreight Express,320.12,858.0,-2.0
SH039191,O136917,2025-12-21,2025-12-28,2025-12-26,Delivered,Overland Transit Co.,154.01,2770.9,-2.0
SH039192,O136918,2025-05-29,2025-05-30,2025-05-30,Delivered,Pacific Rim Shipping,356.84,2237.2,0.0
SH039193,O136919,2025-10-25,2025-10-31,2025-11-03,Delivered,BlueDart Global,197.02,1107.6,3.0
SH039194,O136920,2025-01-21,2025-01-23,2025-01-22,Delivered,TransCon Logistics,1042.75,6759.5,-1.0
SH039195,O136921,2024-12-27,2025-01-03,2025-01-03,Delivered,Meridian Line Carriers,175.38,2298.7,0.0
SH039196,O136922,2023-11-16,2023-11-21,2023-11-23,Delivered,SwiftHaul Freight,104.6,482.4,2.0
SH039197,O136923,2025-11-06,2025-11-12,2025-11-17,Delayed,Continental Cargo,1322.4,1438.8,5.0
SH039198,O136924,2024-03-28,2024-03-30,2024-04-02,Delivered,Overland Transit Co.,360.84,255.3,3.0
SH039199,O136924,2024-03-26,2024-03-29,2024-04-03,Delivered,SwiftHaul Freight,328.04,238.9,5.0
SH039200,O136924,2024-03-26,2024-03-29,2024-03-30,Delivered,TransCon Logistics,387.21,662.2,1.0
SH039201,O136925,2024-04-21,2024-04-24,2024-04-26,Delivered,GlobalFreight Express,689.32,2236.6,2.0
SH039202,O136925,2024-04-21,2024-04-24,2024-04-28,Delivered,BlueDart Global,642.72,2534.6,4.0
SH039203,O136927,2025-05-17,2025-05-21,2025-05-21,Delivered,Pacific Rim Shipping,735.55,79.4,0.0
SH039204,O136928,2023-11-25,2023-11-30,2023-11-27,Delivered,TransCon Logistics,172.13,1288.0,-3.0
SH039205,O136929,2023-08-29,2023-09-02,2023-09-02,Delivered,SwiftHaul Freight,200.37,770.6,0.0
SH039206,O136930,2023-12-13,2023-12-17,2023-12-17,Delivered,Meridian Line Carriers,127.03,1134.3,0.0
SH039207,O136930,2023-12-15,2023-12-22,2023-12-28,Delivered,Continental Cargo,144.66,1147.4,6.0
SH039208,O136931,2023-12-19,2023-12-19,2023-12-20,Delivered,TransCon Logistics,1294.92,131.7,1.0
SH039209,O136932,2025-12-22,2025-12-22,2025-12-27,Delivered,BlueDart Global,605.33,584.6,5.0
SH039210,O136933,2023-09-16,2023-09-23,2023-09-25,Delivered,Continental Cargo,332.67,1886.9,2.0
SH039211,O136934,2023-06-23,2023-06-30,2023-06-30,Delivered,Overland Transit Co.,275.37,1684.2,0.0
SH039212,O136935,2023-06-18,2023-06-23,2023-06-27,Delivered,SwiftHaul Freight,171.96,2469.0,4.0
SH039213,O136935,2023-06-16,2023-06-21,2023-06-27,Delivered,BlueDart Global,186.79,2720.3,6.0
SH039214,O136936,2025-08-28,2025-09-02,2025-09-02,Delivered,Meridian Line Carriers,85.82,813.9,0.0
SH039215,O136936,2025-08-24,2025-08-31,2025-09-01,Delivered,Pacific Rim Shipping,165.04,2217.7,1.0
SH039216,O136937,2023-05-25,2023-05-28,2023-06-02,Delayed,Continental Cargo,220.77,666.6,5.0
SH039217,O136938,2024-03-31,2024-04-05,2024-04-08,Delivered,SwiftHaul Freight,201.86,3147.1,3.0
SH039218,O136939,2025-07-30,2025-08-10,2025-08-11,Delivered,Pacific Rim Shipping,702.1,2235.5,1.0
SH039219,O136942,2025-08-06,2025-08-11,2025-08-14,Delivered,Continental Cargo,117.62,2114.6,3.0
SH039220,O136943,2023-01-12,2023-01-14,2023-01-14,Delivered,TransCon Logistics,77.02,650.4,0.0
SH039221,O136944,2024-03-17,2024-03-21,2024-03-18,Delivered,SwiftHaul Freight,63.46,1201.1,-3.0
SH039222,O136944,2024-03-17,2024-03-22,2024-03-26,Delivered,SwiftHaul Freight,138.63,3125.0,4.0
SH039223,O136945,2023-02-26,2023-03-04,2023-03-05,Delivered,TransCon Logistics,1129.92,4127.8,1.0
SH039224,O136946,2025-05-13,2025-05-24,2025-05-25,Delivered,Meridian Line Carriers,451.12,3090.9,1.0
SH039225,O136947,2024-09-14,2024-09-17,2024-09-21,Delayed,Pacific Rim Shipping,847.7,2597.3,4.0
SH039226,O136948,2025-06-20,2025-06-26,2025-06-26,Delivered,Pacific Rim Shipping,1186.44,2712.7,0.0
SH039227,O136949,2023-05-31,2023-06-07,2023-06-06,Delivered,Overland Transit Co.,73.05,1254.3,-1.0
SH039228,O136949,2023-06-02,2023-06-09,2023-06-09,Delivered,BlueDart Global,53.86,905.8,0.0
SH039229,O136950,2024-02-23,2024-03-02,2024-03-03,Delivered,BlueDart Global,210.74,2667.3,1.0
SH039230,O136951,2024-05-27,2024-06-02,2024-06-05,Delivered,Continental Cargo,601.42,1947.8,3.0
SH039231,O136952,2025-01-09,2025-01-18,2025-01-16,Delivered,Meridian Line Carriers,301.85,7593.8,-2.0
SH039232,O136953,2024-05-09,2024-05-09,2024-05-12,Delivered,Continental Cargo,585.61,2321.0,3.0
SH039233,O136954,2024-11-15,2024-11-28,2024-11-30,Delivered,Continental Cargo,104.77,2941.8,2.0
SH039234,O136955,2025-06-30,2025-07-06,2025-07-06,Delivered,TransCon Logistics,1880.65,13708.5,0.0
SH039235,O136955,2025-06-28,2025-07-01,2025-07-01,Delivered,SwiftHaul Freight,1103.04,4599.8,0.0
SH039236,O136956,2023-04-30,2023-05-08,2023-05-08,Delivered,Pacific Rim Shipping,216.01,878.9,0.0
SH039237,O136957,2023-08-31,2023-09-08,2023-09-11,Delivered,Pacific Rim Shipping,204.64,2782.1,3.0
SH039238,O136960,2024-07-05,2024-07-08,2024-07-06,Delivered,Overland Transit Co.,448.74,1469.9,-2.0
SH039239,O136961,2025-11-20,2025-11-20,2025-11-21,Delivered,BlueDart Global,599.06,2392.8,1.0
SH039240,O136962,2024-07-01,2024-07-09,2024-07-11,Delivered,Meridian Line Carriers,148.74,2799.6,2.0
SH039241,O136962,2024-06-29,2024-07-05,2024-07-08,Delivered,SwiftHaul Freight,77.4,1327.9,3.0
SH039242,O136962,2024-06-27,2024-07-01,2024-06-30,Delivered,Meridian Line Carriers,78.75,1571.4,-1.0
SH039243,O136963,2025-05-05,2025-05-12,2025-05-13,Delivered,BlueDart Global,387.97,741.3,1.0
SH039244,O136964,2023-04-09,2023-04-15,2023-04-17,Delivered,Continental Cargo,231.85,823.7,2.0
SH039245,O136965,2023-03-06,2023-03-09,2023-03-10,Delivered,SwiftHaul Freight,352.92,1722.4,1.0
SH039246,O136966,2025-07-31,2025-08-01,2025-08-01,Delivered,Meridian Line Carriers,2170.37,2166.4,0.0
SH039247,O136967,2025-12-11,2025-12-19,2025-12-24,Delivered,BlueDart Global,357.07,1071.4,5.0
SH039248,O136968,2024-01-19,2024-01-19,2024-01-20,Delivered,Meridian Line Carriers,94.59,120.5,1.0
SH039249,O136969,2024-03-24,2024-03-27,2024-04-01,Delayed,SwiftHaul Freight,1451.66,2335.9,5.0
SH039250,O136970,2024-07-10,2024-07-13,2024-07-15,Delivered,Pacific Rim Shipping,237.87,2092.8,2.0
SH039251,O136971,2025-11-30,2025-12-05,2025-12-05,Delivered,Continental Cargo,93.56,1006.7,0.0
SH039252,O136972,2024-11-17,2024-11-25,2024-11-26,Delivered,GlobalFreight Express,238.47,2820.9,1.0
SH039253,O136973,2024-10-20,2024-11-02,2024-11-02,Delivered,Meridian Line Carriers,262.88,200.3,0.0
SH039254,O136974,2024-11-10,2024-11-10,2024-11-12,Delivered,TransCon Logistics,1287.98,1117.0,2.0
SH039255,O136975,2025-02-26,2025-03-02,2025-03-07,Delivered,BlueDart Global,324.0,2461.9,5.0
SH039256,O136976,2023-09-09,2023-09-17,2023-09-20,Delivered,BlueDart Global,121.35,1237.0,3.0
SH039257,O136977,2023-06-24,2023-07-01,2023-07-05,Delayed,Pacific Rim Shipping,187.04,2257.9,4.0
SH039258,O136978,2023-09-26,2023-10-03,2023-10-04,Delivered,SwiftHaul Freight,1184.4,7924.7,1.0
SH039259,O136979,2025-04-23,2025-04-29,2025-05-04,Delivered,SwiftHaul Freight,138.15,1865.5,5.0
SH039260,O136979,2025-04-23,2025-04-30,2025-04-28,Delivered,SwiftHaul Freight,123.21,1767.8,-2.0
SH039261,O136980,2024-04-17,2024-04-23,2024-04-24,Delivered,GlobalFreight Express,127.09,1858.7,1.0
SH039262,O136981,2024-01-27,2024-02-02,2024-02-11,Delayed,SwiftHaul Freight,144.89,2806.9,9.0
SH039263,O136982,2023-12-17,2023-12-22,2023-12-23,Delivered,Meridian Line Carriers,390.3,1019.7,1.0
SH039264,O136983,2025-07-05,2025-07-05,2025-07-06,Delivered,GlobalFreight Express,617.05,129.5,1.0
SH039265,O136984,2025-06-26,2025-06-30,2025-07-01,Delivered,Overland Transit Co.,305.32,1078.3,1.0
SH039266,O136985,2023-12-03,2023-12-09,2023-12-12,Delivered,GlobalFreight Express,700.24,2833.6,3.0
SH039267,O136986,2024-09-19,2024-09-25,2024-09-25,Delivered,Pacific Rim Shipping,226.09,1612.3,0.0
SH039268,O136986,2024-09-21,2024-09-26,2024-09-28,Delivered,Continental Cargo,256.67,2757.3,2.0
SH039269,O136987,2025-01-30,2025-01-30,2025-02-03,Delayed,GlobalFreight Express,1600.38,885.2,4.0
SH039270,O136988,2024-11-22,2024-11-27,2024-11-28,Delivered,SwiftHaul Freight,441.55,3128.6,1.0
SH039271,O136989,2023-05-29,2023-06-03,2023-06-06,Delivered,SwiftHaul Freight,168.64,2651.3,3.0
SH039272,O136990,2023-07-05,2023-07-12,2023-07-20,Delivered,SwiftHaul Freight,333.18,1700.6,8.0
SH039273,O136991,2024-01-26,2024-01-30,2024-01-31,Delivered,Pacific Rim Shipping,1541.88,1065.5,1.0
SH039274,O136992,2023-09-19,2023-09-26,2023-09-26,Delivered,Meridian Line Carriers,525.62,1973.1,0.0
SH039275,O136993,2025-04-18,2025-04-27,2025-04-30,Delivered,Continental Cargo,57.28,1528.9,3.0
SH039276,O136994,2023-02-16,2023-02-21,2023-02-24,Delivered,BlueDart Global,303.93,2618.8,3.0
SH039277,O136995,2025-01-15,2025-01-17,2025-01-16,Delivered,Overland Transit Co.,809.16,5487.9,-1.0
SH039278,O136997,2025-06-16,2025-06-20,2025-06-19,Delivered,Continental Cargo,279.33,3139.9,-1.0
SH039279,O136999,2023-02-02,2023-02-07,2023-02-09,Delivered,SwiftHaul Freight,48.06,998.1,2.0
SH039280,O137000,2025-11-07,2025-11-12,2025-11-15,Delivered,BlueDart Global,101.94,1640.3,3.0
SH039281,O137000,2025-11-07,2025-11-14,2025-11-15,Delivered,BlueDart Global,99.36,1553.3,1.0
SH039282,O137001,2023-06-01,2023-06-06,2023-06-07,Delivered,Overland Transit Co.,42.57,90.1,1.0
SH039283,O137003,2025-05-08,2025-05-14,2025-05-13,Delivered,TransCon Logistics,399.33,2926.5,-1.0
SH039284,O137004,2024-12-13,2024-12-15,2024-12-19,Delivered,SwiftHaul Freight,110.64,295.2,4.0
SH039285,O137005,2024-12-27,2024-12-29,2024-12-30,Delivered,Overland Transit Co.,465.05,424.3,1.0
SH039286,O137006,2024-11-10,2024-11-13,2024-11-17,Delivered,SwiftHaul Freight,251.28,1887.1,4.0
SH039287,O137006,2024-11-06,2024-11-10,2024-11-10,Delivered,BlueDart Global,279.77,2410.3,0.0
SH039288,O137006,2024-11-06,2024-11-10,2024-11-11,Delivered,GlobalFreight Express,388.33,2994.0,1.0
SH039289,O137007,2023-08-04,2023-08-10,2023-08-13,Delivered,BlueDart Global,324.63,389.9,3.0
SH039290,O137008,2023-05-03,2023-05-05,2023-05-08,Delivered,SwiftHaul Freight,218.14,1988.0,3.0
SH039291,O137009,2025-05-23,2025-05-26,2025-05-26,Delivered,Meridian Line Carriers,153.86,1481.5,0.0
SH039292,O137009,2025-05-23,2025-05-27,2025-05-28,Delivered,BlueDart Global,269.68,2473.7,1.0
SH039293,O137010,2024-07-12,2024-07-17,2024-07-18,Delivered,Pacific Rim Shipping,295.67,2914.6,1.0
SH039294,O137011,2023-09-28,2023-09-28,2023-10-02,Delivered,Continental Cargo,340.35,890.8,4.0
SH039295,O137012,2025-04-01,2025-04-11,2025-04-19,Delivered,TransCon Logistics,968.32,13698.2,8.0
SH039296,O137013,2025-08-26,2025-09-02,2025-09-04,Delivered,Overland Transit Co.,178.05,1523.3,2.0
SH039297,O137014,2023-12-21,2024-01-01,2024-01-02,Delivered,Pacific Rim Shipping,774.87,12414.2,1.0
SH039298,O137015,2025-11-30,2025-12-07,2025-12-10,Delivered,TransCon Logistics,740.9,2912.0,3.0
SH039299,O137017,2025-02-22,2025-02-24,2025-02-28,Delivered,BlueDart Global,229.52,2760.2,4.0
SH039300,O137017,2025-02-20,2025-02-24,2025-02-25,Delivered,SwiftHaul Freight,208.18,2372.8,1.0
SH039301,O137018,2023-10-13,2023-10-16,2023-10-17,Delivered,Pacific Rim Shipping,267.27,2375.2,1.0
SH039302,O137020,2024-11-01,2024-11-08,2024-11-05,Delivered,Meridian Line Carriers,225.84,2194.2,-3.0
SH039303,O137021,2023-03-10,2023-03-11,2023-03-11,Delivered,TransCon Logistics,2697.4,2766.0,0.0
SH039304,O137022,2024-05-13,2024-05-19,2024-05-22,Delivered,Pacific Rim Shipping,1523.38,11166.3,3.0
SH039305,O137022,2024-05-09,2024-05-13,2024-05-13,Delivered,Meridian Line Carriers,745.15,4829.3,0.0
SH039306,O137023,2024-10-17,2024-10-20,2024-10-19,Delivered,Overland Transit Co.,1439.55,340.0,-1.0
SH039307,O137024,2025-11-08,2025-11-14,2025-11-15,Delivered,TransCon Logistics,594.46,447.8,1.0
SH039308,O137025,2025-06-02,2025-06-08,2025-06-10,Delivered,BlueDart Global,102.9,2105.1,2.0
SH039309,O137026,2023-11-30,2023-11-30,2023-12-01,Delivered,SwiftHaul Freight,270.8,1441.8,1.0
SH039310,O137027,2025-02-03,2025-02-03,2025-02-10,Delayed,SwiftHaul Freight,365.05,2703.0,7.0
SH039311,O137027,2025-02-05,2025-02-05,2025-02-06,Delivered,Continental Cargo,177.35,883.8,1.0
SH039312,O137029,2025-08-21,2025-08-23,2025-08-26,Delivered,SwiftHaul Freight,933.32,1678.1,3.0
SH039313,O137030,2024-12-08,2024-12-18,2024-12-20,Delivered,Continental Cargo,595.03,6414.9,2.0
SH039314,O137030,2024-12-06,2024-12-18,2024-12-25,Delivered,TransCon Logistics,572.15,5455.1,7.0
SH039315,O137031,2024-03-12,2024-03-19,2024-03-19,Delivered,Overland Transit Co.,246.69,2473.7,0.0
SH039316,O137032,2024-10-25,2024-11-02,2024-11-03,Delivered,Meridian Line Carriers,345.04,2611.5,1.0
SH039317,O137033,2024-10-21,2024-10-23,2024-10-24,Delivered,Continental Cargo,627.17,518.2,1.0
SH039318,O137033,2024-10-19,2024-10-23,2024-10-25,Delivered,SwiftHaul Freight,555.34,887.7,2.0
SH039319,O137034,2023-06-20,2023-06-23,2023-06-22,Delivered,Overland Transit Co.,1629.4,1644.1,-1.0
SH039320,O137035,2023-04-06,2023-04-15,2023-04-14,Delivered,Overland Transit Co.,1398.46,11816.3,-1.0
SH039321,O137036,2023-08-22,2023-09-03,2023-09-03,Delivered,Overland Transit Co.,90.97,1803.4,0.0
SH039322,O137037,2023-11-19,2023-11-23,2023-11-29,Delivered,Continental Cargo,1085.2,2337.3,6.0
SH039323,O137039,2024-02-07,2024-02-13,2024-02-17,Delivered,TransCon Logistics,403.86,2108.1,4.0
SH039324,O137040,2024-11-17,2024-11-20,2024-11-22,Delivered,GlobalFreight Express,186.89,595.7,2.0
SH039325,O137042,2024-12-12,2024-12-17,2024-12-21,Delivered,Continental Cargo,338.79,1858.8,4.0
SH039326,O137043,2025-07-13,2025-07-16,2025-07-19,Delivered,TransCon Logistics,270.53,2415.5,3.0
SH039327,O137044,2023-06-27,2023-06-28,2023-07-03,Delivered,TransCon Logistics,429.85,2076.5,5.0
SH039328,O137044,2023-06-23,2023-06-24,2023-06-25,Delivered,GlobalFreight Express,487.9,1868.0,1.0
SH039329,O137045,2025-05-07,2025-05-15,2025-05-13,Delivered,TransCon Logistics,288.06,2099.8,-2.0
