OrderID,CustomerID,OrderDate,RequiredDeliveryDate,OrderStatus,SalesChannel,WarehouseID,ShippingMethod,Priority
O135339,C00671,2023-07-06,2023-07-10,Completed,Distributor,W005,Express,Low
O135340,C00628,2023-04-21,2023-04-29,Completed,Retail,W005,Standard,Low
O135341,C00063,2025-11-04,2025-11-04,Completed,Online,W009,Same Day,High
O135342,C00872,2023-08-15,2023-08-20,Cancelled,Online,W003,Standard,Normal
O135343,C00714,2025-04-07,2025-04-12,Completed,Direct,W015,Standard,Normal
O135344,C00219,2024-08-03,2024-08-07,Completed,Direct,W014,Express,Normal
O135345,C00724,2024-05-28,2024-06-04,Completed,Direct,W003,Standard,High
O135346,C01155,2025-01-17,2025-01-23,Completed,Direct,W009,Standard,Low
O135347,C00985,2024-05-07,2024-05-12,Completed,Online,W005,Standard,Low
O135348,C01486,2024-11-20,2024-11-27,Completed,Online,W002,Standard,Normal
O135349,C00390,2023-10-15,2023-10-23,Completed,Direct,W015,Standard,Normal
O135350,C00123,2025-11-28,2025-12-03,Completed,Retail,W002,Express,Low
O135351,C00659,2023-10-07,2023-10-09,Completed,Direct,W008,Express,Normal
O135352,C01295,2023-12-29,2024-01-05,Completed,Online,W014,Standard,Normal
O135353,C00313,2023-08-21,2023-09-04,Completed,Distributor,W002,Freight,Normal
O135354,C01001,2025-05-08,2025-05-12,Completed,Online,W004,Express,Low
O135355,C00671,2025-12-05,2025-12-05,Completed,Direct,W002,Same Day,High
O135356,C00997,2023-06-09,2023-06-23,Completed,Direct,W004,Freight,Critical
O135357,C01181,2024-12-10,2024-12-17,Completed,Retail,W006,Standard,Low
O135358,C01363,2025-07-07,2025-07-16,Partially Fulfilled,Distributor,W012,Standard,Low
O135359,C00579,2025-11-17,2025-11-17,Completed,Direct,W010,Same Day,Low
O135360,C01155,2024-10-04,2024-10-12,Completed,Direct,W009,Standard,Normal
O135361,C00079,2025-09-11,2025-09-16,Completed,Distributor,W011,Express,Critical
O135362,C00088,2024-03-22,2024-03-31,Completed,Distributor,W008,Freight,Low
O135363,C00714,2024-10-18,2024-10-27,Completed,Distributor,W006,Freight,High
O135364,C00079,2025-06-02,2025-06-12,Completed,Distributor,W009,Standard,Low
O135365,C00938,2025-03-25,2025-03-25,Cancelled,Direct,W003,Same Day,High
O135366,C00806,2025-10-17,2025-10-29,Completed,Online,W005,Freight,Low
O135367,C00774,2023-10-30,2023-11-06,Completed,Direct,W015,Standard,Critical
O135368,C00513,2025-04-15,2025-04-23,Completed,Retail,W013,Standard,Low
O135369,C00299,2025-10-22,2025-10-25,Completed,Online,W004,Express,High
O135370,C00079,2024-06-20,2024-06-23,Completed,Distributor,W009,Express,Low
O135371,C01055,2024-08-19,2024-08-29,Completed,Distributor,W001,Standard,Low
O135372,C00630,2024-01-25,2024-01-31,Completed,Direct,W012,Standard,Normal
O135373,C01268,2025-03-22,2025-03-26,Completed,Online,W005,Express,Low
O135374,C01364,2024-12-18,2024-12-24,Completed,Retail,W005,Standard,High
O135375,C00214,2023-12-25,2024-01-02,Cancelled,Direct,W004,Standard,Normal
O135376,C01172,2025-04-16,2025-04-17,Completed,Distributor,W006,Same Day,Low
O135377,C01479,2024-01-05,2024-01-21,Completed,Online,W009,Freight,Low
O135378,C00546,2023-08-29,2023-09-07,Completed,Direct,W009,Freight,Normal
O135379,C01032,2025-03-10,2025-03-14,Partially Fulfilled,Direct,W006,Express,Normal
O135380,C00379,2024-11-29,2024-12-07,Completed,Direct,W009,Standard,Low
O135381,C00802,2023-08-06,2023-08-09,Completed,Direct,W002,Express,High
O135382,C01067,2025-11-25,2025-12-03,Completed,Direct,W011,Standard,High
O135383,C01269,2024-12-13,2024-12-13,Completed,Online,W009,Same Day,Normal
O135384,C00434,2023-01-06,2023-01-14,Completed,Distributor,W004,Standard,Normal
O135385,C00889,2025-07-12,2025-07-25,Completed,Retail,W002,Freight,Low
O135386,C00513,2025-12-02,2025-12-03,Completed,Retail,W013,Same Day,Normal
O135387,C01198,2023-10-20,2023-11-04,Completed,Direct,W012,Freight,Normal
O135388,C00976,2023-07-07,2023-07-07,Completed,Direct,W006,Same Day,Low
O135389,C00434,2024-03-06,2024-03-11,Completed,Distributor,W004,Standard,Normal
O135390,C00637,2024-11-12,2024-11-16,Completed,Distributor,W008,Express,Normal
O135391,C00714,2024-08-07,2024-08-16,Completed,Direct,W014,Standard,Normal
O135392,C00120,2025-02-19,2025-02-20,Completed,Online,W006,Same Day,Low
O135393,C00079,2024-01-11,2024-01-13,Completed,Distributor,W008,Express,Normal
O135394,C00613,2023-07-31,2023-08-08,Completed,Distributor,W002,Standard,Low
O135395,C00273,2024-01-25,2024-01-27,Completed,Distributor,W005,Express,Normal
O135396,C01088,2024-03-07,2024-03-07,Completed,Direct,W006,Same Day,Normal
O135397,C00205,2023-10-15,2023-10-23,Completed,Direct,W010,Standard,Normal
O135398,C00503,2024-02-24,2024-02-25,Completed,Direct,W010,Same Day,Low
O135399,C00090,2025-12-28,2025-12-30,Completed,Online,W009,Express,Normal
O135400,C00415,2025-04-28,2025-04-29,Completed,Online,W002,Same Day,High
O135401,C01497,2023-09-15,2023-09-20,Completed,Distributor,W015,Standard,Low
O135402,C01479,2024-10-02,2024-10-10,Completed,Distributor,W011,Standard,High
O135403,C00420,2023-10-06,2023-10-08,Completed,Direct,W014,Express,Normal
O135404,C00218,2025-04-12,2025-04-24,Partially Fulfilled,Distributor,W002,Freight,Low
O135405,C00638,2023-07-29,2023-08-07,Cancelled,Distributor,W006,Standard,Low
O135406,C01504,2025-06-12,2025-06-15,Completed,Online,W012,Express,Low
O135407,C00379,2024-07-29,2024-08-06,Completed,Direct,W009,Standard,High
O135408,C00210,2023-12-07,2023-12-12,Completed,Retail,W008,Standard,Low
O135409,C00678,2023-12-01,2023-12-10,Completed,Direct,W011,Standard,Critical
O135410,C00862,2024-12-26,2025-01-12,Completed,Distributor,W012,Freight,Low
O135411,C01467,2024-01-15,2024-01-20,Completed,Direct,W008,Express,Normal
O135412,C01469,2025-11-27,2025-11-27,Completed,Direct,W006,Same Day,Normal
O135413,C00548,2024-10-07,2024-10-13,Completed,Online,W002,Standard,Normal
O135414,C00584,2024-04-02,2024-04-12,Completed,Distributor,W008,Freight,Normal
O135415,C01119,2025-02-05,2025-02-09,Partially Fulfilled,Online,W002,Express,High
O135416,C01060,2024-04-29,2024-05-05,Completed,Direct,W006,Standard,High
O135417,C00455,2025-03-13,2025-03-27,Completed,Online,W005,Freight,Normal
O135418,C00079,2023-07-20,2023-08-02,Completed,Distributor,W009,Freight,High
O135419,C00827,2025-08-27,2025-08-27,Completed,Online,W008,Same Day,Critical
O135420,C00051,2023-10-11,2023-10-20,Completed,Online,W002,Standard,High
O135421,C01234,2024-04-22,2024-05-01,Cancelled,Direct,W004,Standard,High
O135422,C00994,2023-03-01,2023-03-09,Completed,Direct,W002,Standard,High
O135423,C00714,2025-12-08,2025-12-15,Completed,Distributor,W010,Standard,Normal
O135424,C00425,2023-08-21,2023-08-29,Cancelled,Direct,W014,Standard,Low
O135425,C00956,2025-09-12,2025-09-13,Completed,Online,W014,Same Day,Normal
O135426,C00434,2024-09-05,2024-09-12,Completed,Distributor,W006,Standard,Low
O135427,C01277,2023-11-13,2023-11-15,Completed,Distributor,W002,Express,Low
O135428,C00984,2025-12-02,2025-12-08,Completed,Distributor,W008,Standard,Normal
O135429,C00714,2025-02-10,2025-02-15,Completed,Direct,W010,Express,Normal
O135430,C01094,2025-03-19,2025-03-20,Completed,Distributor,W013,Same Day,Normal
O135431,C00395,2025-12-17,2025-12-26,Completed,Distributor,W002,Standard,Normal
O135432,C00240,2025-05-10,2025-05-10,Partially Fulfilled,Direct,W013,Same Day,High
O135433,C00727,2024-08-12,2024-08-21,Completed,Distributor,W002,Standard,Low
O135434,C00115,2023-11-30,2023-12-08,Completed,Online,W002,Standard,Low
O135435,C01057,2025-06-11,2025-06-18,Completed,Distributor,W010,Standard,Low
O135436,C00307,2025-02-28,2025-03-05,Completed,Online,W008,Standard,Normal
O135437,C01475,2023-11-11,2023-11-16,Completed,Direct,W011,Standard,Critical
O135438,C00088,2025-03-25,2025-04-04,Cancelled,Direct,W008,Standard,Low
O135439,C00671,2024-02-28,2024-03-03,Completed,Direct,W002,Express,Normal
O135440,C00022,2023-01-27,2023-01-28,Completed,Direct,W008,Same Day,Low
O135441,C00088,2025-10-03,2025-10-11,Completed,Online,W009,Standard,Normal
O135442,C00167,2024-07-19,2024-07-26,Completed,Online,W003,Standard,Low
O135443,C00163,2025-06-25,2025-06-28,Completed,Distributor,W013,Express,High
O135444,C00434,2025-10-30,2025-11-08,Completed,Direct,W004,Standard,High
O135445,C00904,2023-04-06,2023-04-14,Completed,Online,W008,Standard,Normal
O135446,C00917,2025-11-24,2025-11-29,Completed,Distributor,W013,Express,High
O135447,C01507,2025-10-06,2025-10-08,Completed,Online,W011,Express,High
O135448,C00430,2025-11-09,2025-11-19,Completed,Direct,W006,Standard,Low
O135449,C00090,2024-07-18,2024-07-18,Completed,Online,W011,Same Day,High
O135450,C01317,2023-07-20,2023-07-23,Completed,Distributor,W009,Express,Low
O135451,C00079,2025-08-22,2025-08-22,Partially Fulfilled,Direct,W009,Same Day,High
O135452,C00438,2024-01-29,2024-02-06,Completed,Online,W009,Freight,Low
O135453,C00193,2023-06-07,2023-06-17,Completed,Direct,W001,Standard,Low
O135454,C00637,2024-09-15,2024-09-22,Completed,Distributor,W015,Standard,High
O135455,C00203,2025-03-20,2025-03-30,Completed,Direct,W009,Freight,Low
O135456,C00079,2024-03-20,2024-03-30,Completed,Distributor,W008,Standard,Low
O135457,C00802,2024-03-10,2024-03-15,Cancelled,Direct,W002,Express,Normal
O135458,C01397,2025-08-11,2025-08-28,Cancelled,Direct,W006,Freight,High
O135459,C00802,2023-10-03,2023-10-12,Completed,Direct,W002,Standard,Normal
O135460,C01181,2024-06-12,2024-06-13,Completed,Online,W004,Same Day,Low
O135461,C00434,2023-01-20,2023-01-22,Completed,Direct,W004,Express,Low
O135462,C00671,2023-11-14,2023-11-22,Cancelled,Online,W005,Standard,Normal
O135463,C00843,2025-01-20,2025-01-26,Cancelled,Online,W009,Standard,Low
O135464,C01299,2025-03-08,2025-03-13,Completed,Online,W012,Standard,Normal
O135465,C00674,2025-03-26,2025-04-01,Completed,Distributor,W004,Standard,Normal
O135466,C00674,2023-09-23,2023-09-30,Completed,Online,W006,Standard,Low
O135467,C00115,2023-03-24,2023-03-25,Completed,Retail,W005,Same Day,Low
O135468,C00714,2025-07-22,2025-07-29,Partially Fulfilled,Online,W010,Standard,Normal
O135469,C01222,2025-02-19,2025-02-28,Cancelled,Online,W005,Standard,Low
O135470,C01038,2023-02-10,2023-02-20,Cancelled,Direct,W009,Standard,Low
O135471,C00426,2025-08-19,2025-08-22,Completed,Direct,W012,Express,High
O135472,C00205,2025-12-06,2025-12-11,Cancelled,Online,W002,Standard,Low
O135473,C00831,2025-05-23,2025-05-28,Partially Fulfilled,Online,W012,Express,Normal
O135474,C00434,2024-02-26,2024-03-01,Completed,Online,W006,Express,Low
O135475,C00434,2025-04-07,2025-04-13,Completed,Direct,W006,Standard,Normal
O135476,C00616,2024-01-31,2024-02-05,Cancelled,Direct,W004,Express,Critical
O135477,C00872,2025-12-25,2026-01-04,Pending,Distributor,W012,Standard,High
O135478,C01334,2024-02-16,2024-02-21,Completed,Direct,W003,Express,Normal
O135479,C00357,2025-06-13,2025-06-21,Completed,Online,W006,Standard,Low
O135480,C00434,2024-09-03,2024-09-13,Completed,Direct,W007,Standard,Normal
O135481,C00714,2023-10-13,2023-10-31,Completed,Direct,W014,Freight,Low
O135482,C00434,2024-11-26,2024-11-29,Completed,Direct,W006,Express,Normal
O135483,C00115,2023-03-25,2023-03-28,Completed,Retail,W002,Express,Low
O135484,C00862,2023-11-23,2023-11-28,Completed,Direct,W007,Standard,Low
O135485,C00245,2025-10-10,2025-10-20,Cancelled,Retail,W006,Standard,High
O135486,C00455,2024-11-24,2024-11-29,Completed,Retail,W002,Express,Critical
O135487,C01400,2025-06-27,2025-07-05,Completed,Direct,W008,Standard,High
O135488,C00619,2023-05-02,2023-05-07,Completed,Direct,W002,Express,Normal
O135489,C00090,2024-11-19,2024-11-29,Completed,Retail,W009,Standard,Normal
O135490,C00976,2023-05-30,2023-06-02,Completed,Distributor,W004,Express,Low
O135491,C00736,2023-12-27,2024-01-13,Completed,Online,W006,Freight,High
O135492,C00455,2024-10-02,2024-10-12,Completed,Retail,W013,Standard,Normal
O135493,C00830,2025-05-01,2025-05-11,Partially Fulfilled,Distributor,W001,Standard,Normal
O135494,C01486,2024-03-25,2024-04-03,Completed,Online,W005,Standard,High
O135495,C00120,2023-05-24,2023-06-02,Completed,Direct,W006,Standard,Low
O135496,C00568,2023-11-20,2023-11-21,Completed,Online,W002,Same Day,Low
O135497,C00252,2025-07-28,2025-08-02,Completed,Online,W010,Standard,Low
O135498,C00727,2025-12-12,2025-12-17,Completed,Distributor,W002,Express,Normal
O135499,C00520,2025-11-28,2025-12-04,Completed,Retail,W007,Standard,Low
O135500,C00007,2023-08-22,2023-08-28,Partially Fulfilled,Online,W004,Standard,High
O135501,C00621,2024-09-12,2024-09-19,Partially Fulfilled,Retail,W006,Standard,High
O135502,C00831,2024-08-15,2024-08-19,Completed,Direct,W006,Express,Low
O135503,C00548,2025-12-01,2025-12-03,Completed,Retail,W005,Express,Critical
O135504,C00899,2025-04-02,2025-04-05,Completed,Direct,W001,Express,High
O135505,C00146,2024-05-19,2024-05-21,Completed,Distributor,W013,Express,Low
O135506,C00564,2023-11-06,2023-11-14,Cancelled,Online,W004,Standard,Low
O135507,C00079,2025-08-13,2025-08-17,Cancelled,Online,W009,Express,Low
O135508,C00827,2025-03-04,2025-03-06,Completed,Direct,W008,Express,High
O135509,C00712,2023-12-19,2023-12-19,Completed,Distributor,W006,Same Day,Normal
O135510,C00714,2023-12-26,2024-01-04,Completed,Direct,W010,Standard,Low
O135511,C00434,2024-09-25,2024-10-03,Completed,Distributor,W006,Standard,Low
O135512,C00171,2025-10-06,2025-10-15,Completed,Retail,W002,Standard,Normal
O135513,C00466,2025-10-29,2025-11-05,Completed,Direct,W006,Standard,Normal
O135514,C00059,2025-07-10,2025-07-11,Completed,Online,W002,Same Day,Normal
O135515,C01151,2023-02-20,2023-02-27,Completed,Direct,W013,Standard,Normal
O135516,C00969,2024-03-22,2024-03-22,Cancelled,Direct,W005,Same Day,Low
O135517,C00757,2023-12-13,2023-12-18,Completed,Direct,W002,Standard,Normal
O135518,C00671,2024-08-09,2024-08-13,Completed,Distributor,W002,Express,High
O135519,C00475,2025-06-15,2025-06-20,Completed,Distributor,W005,Standard,High
O135520,C00709,2025-12-24,2025-12-28,Completed,Online,W011,Express,High
O135521,C00434,2025-12-02,2025-12-09,Cancelled,Direct,W012,Standard,Normal
O135522,C01117,2025-07-13,2025-07-18,Completed,Distributor,W013,Express,Low
O135523,C00520,2024-11-26,2024-12-02,Completed,Online,W004,Standard,Normal
O135524,C00603,2024-08-05,2024-08-05,Partially Fulfilled,Distributor,W015,Same Day,Normal
O135525,C00434,2025-03-04,2025-03-10,Completed,Direct,W006,Standard,Low
O135526,C00079,2025-02-18,2025-02-27,Completed,Direct,W009,Standard,Normal
O135527,C00088,2023-01-31,2023-02-07,Completed,Online,W011,Standard,Low
O135528,C01471,2023-10-26,2023-10-31,Completed,Online,W003,Standard,Low
O135529,C01172,2025-07-05,2025-07-09,Completed,Direct,W004,Express,Normal
O135530,C00771,2025-08-07,2025-08-11,Completed,Online,W013,Express,Low
O135531,C00434,2023-01-27,2023-02-06,Partially Fulfilled,Direct,W012,Standard,Normal
O135532,C00520,2025-12-21,2026-01-08,Partially Fulfilled,Online,W012,Freight,Normal
O135533,C00962,2023-02-13,2023-02-22,Completed,Retail,W008,Standard,Normal
O135534,C00595,2024-02-25,2024-02-29,Cancelled,Online,W002,Express,High
O135535,C01056,2025-12-29,2026-01-06,Pending,Distributor,W006,Standard,Low
O135536,C01175,2024-02-12,2024-02-29,Cancelled,Distributor,W008,Freight,Normal
O135537,C00140,2024-11-08,2024-11-17,Completed,Distributor,W005,Standard,Low
O135538,C00862,2023-03-18,2023-03-31,Completed,Distributor,W006,Freight,High
O135539,C01322,2025-12-12,2025-12-15,Pending,Distributor,W009,Express,Low
O135540,C00434,2024-05-01,2024-05-02,Completed,Distributor,W012,Same Day,Low
O135541,C00379,2024-01-30,2024-02-08,Completed,Online,W009,Standard,High
O135542,C00107,2025-06-24,2025-07-02,Cancelled,Direct,W009,Standard,Low
O135543,C00965,2025-07-23,2025-07-30,Completed,Direct,W003,Standard,Normal
O135544,C01078,2024-07-27,2024-08-06,Completed,Direct,W009,Standard,Critical
O135545,C00181,2025-12-30,2026-01-03,Pending,Online,W015,Express,High
O135546,C00115,2024-01-03,2024-01-19,Completed,Online,W012,Freight,High
O135547,C00322,2024-03-11,2024-03-15,Cancelled,Direct,W008,Express,Low
O135548,C01302,2024-01-04,2024-01-05,Completed,Direct,W011,Same Day,Normal
O135549,C01317,2023-11-19,2023-11-19,Completed,Online,W008,Same Day,Normal
O135550,C00063,2025-08-23,2025-08-24,Completed,Distributor,W008,Same Day,Normal
O135551,C00299,2023-12-29,2024-01-05,Completed,Distributor,W004,Standard,Low
O135552,C00815,2024-08-20,2024-08-27,Completed,Direct,W002,Standard,Normal
O135553,C01100,2023-11-15,2023-11-20,Completed,Online,W005,Standard,High
O135554,C00079,2023-11-20,2023-11-22,Completed,Distributor,W011,Express,Low
O135555,C00402,2023-01-20,2023-01-25,Completed,Online,W010,Express,Critical
O135556,C01201,2023-05-26,2023-05-26,Partially Fulfilled,Direct,W008,Same Day,Low
O135557,C00892,2025-04-17,2025-04-21,Completed,Distributor,W003,Express,Low
O135558,C00266,2023-11-01,2023-11-04,Partially Fulfilled,Direct,W006,Express,Normal
O135559,C01006,2023-10-05,2023-10-10,Pending,Distributor,W007,Standard,Normal
O135560,C00434,2024-07-05,2024-07-08,Completed,Online,W012,Express,Normal
O135561,C00962,2025-04-12,2025-04-22,Completed,Retail,W008,Standard,Low
O135562,C00897,2024-07-16,2024-07-21,Completed,Distributor,W013,Express,Critical
O135563,C00079,2024-06-16,2024-06-22,Completed,Direct,W009,Standard,Normal
O135564,C00112,2025-06-25,2025-07-04,Completed,Direct,W002,Standard,Critical
O135565,C00802,2024-07-22,2024-07-22,Completed,Direct,W013,Same Day,Low
O135566,C00802,2024-09-12,2024-09-17,Completed,Online,W009,Standard,High
O135567,C01222,2024-09-26,2024-09-26,Completed,Online,W012,Same Day,Critical
O135568,C00727,2024-10-22,2024-10-27,Completed,Distributor,W012,Standard,Normal
O135569,C00120,2023-08-24,2023-08-26,Completed,Retail,W005,Express,Critical
O135570,C00475,2025-04-16,2025-04-20,Pending,Direct,W005,Express,Normal
O135571,C00379,2023-02-16,2023-02-21,Completed,Distributor,W008,Express,Normal
O135572,C01201,2024-07-07,2024-07-14,Completed,Distributor,W009,Standard,Critical
O135573,C00436,2025-04-24,2025-05-04,Completed,Distributor,W002,Standard,Normal
O135574,C00674,2023-01-03,2023-01-11,Completed,Direct,W004,Standard,Critical
O135575,C01479,2024-11-30,2024-12-07,Completed,Distributor,W009,Standard,Normal
O135576,C00079,2024-04-25,2024-05-09,Completed,Online,W004,Freight,Normal
O135577,C00976,2023-11-22,2023-12-01,Completed,Distributor,W014,Standard,Normal
O135578,C00635,2023-02-28,2023-03-01,Completed,Online,W008,Same Day,Normal
O135579,C00420,2023-09-19,2023-09-24,Completed,Direct,W014,Standard,Normal
O135580,C00298,2023-10-26,2023-11-12,Completed,Retail,W007,Freight,Low
O135581,C00937,2023-10-19,2023-10-28,Completed,Distributor,W003,Standard,Low
O135582,C00090,2025-03-12,2025-03-16,Cancelled,Online,W008,Express,Normal
O135583,C00339,2023-08-30,2023-09-07,Completed,Distributor,W002,Standard,Normal
O135584,C00550,2024-04-29,2024-05-01,Completed,Distributor,W009,Express,Normal
O135585,C00395,2023-06-14,2023-06-19,Completed,Distributor,W002,Express,Normal
O135586,C00115,2025-12-05,2025-12-13,Completed,Online,W002,Standard,Normal
O135587,C00835,2023-03-22,2023-03-23,Completed,Distributor,W012,Same Day,High
O135588,C00493,2023-11-15,2023-11-17,Completed,Online,W004,Express,Normal
O135589,C00500,2023-07-31,2023-08-14,Partially Fulfilled,Direct,W009,Freight,Low
O135590,C00584,2023-08-03,2023-08-08,Completed,Direct,W008,Standard,Normal
O135591,C00079,2023-03-10,2023-03-18,Completed,Direct,W011,Standard,Critical
O135592,C01031,2025-03-19,2025-03-26,Completed,Retail,W009,Standard,High
O135593,C01198,2023-06-03,2023-06-08,Completed,Direct,W012,Standard,Normal
